"","GPPU50","NEEU50","RecoU50","DateTime","YEAR"
"7627",-0.0241133592121567,3.99353361129761,3.96942025208545,2018-06-08 21:00:00,2018
"7628",0.181670681625661,3.75886869430542,3.94053937593108,2018-06-08 21:30:00,2018
"7629",0.323856877285265,3.57485032081604,3.8987071981013,2018-06-08 22:00:00,2018
"7630",0.276494612831054,3.58571457862854,3.86220919145959,2018-06-08 22:30:00,2018
"7631",0.196819726516406,3.63339447975159,3.83021420626799,2018-06-08 23:00:00,2018
"7632",0.0396062366865002,3.75750637054443,3.79711260723093,2018-06-08 23:30:00,2018
"7633",-0.345014724474538,4.11615514755249,3.77114042307795,2018-06-09 00:00:00,2018
"7634",-0.606600048352728,4.36239576339722,3.75579571504449,2018-06-09 00:30:00,2018
"7635",-0.404533899427738,4.14246940612793,3.73793550670019,2018-06-09 01:00:00,2018
"7636",-0.496397244764685,4.22198057174683,3.72558332698214,2018-06-09 01:30:00,2018
"7637",-0.2649665959746,3.97815179824829,3.71318520227369,2018-06-09 02:00:00,2018
"7638",-0.157774754236069,3.85652112960815,3.69874637537208,2018-06-09 02:30:00,2018
"7639",-0.620411291304268,4.30927181243896,3.6888605211347,2018-06-09 03:00:00,2018
"7640",-0.06213060502983,3.73834800720215,3.67621740217232,2018-06-09 03:30:00,2018
"7641",1.96549558458351,1.68066966533661,3.64616524992012,2018-06-09 04:00:00,2018
"7642",3.52993116763275,0.0827298909425735,3.61266105857532,2018-06-09 04:30:00,2018
"7643",7.70524915844992,-4.10043430328369,3.60481485516623,2018-06-09 05:00:00,2018
"7644",7.1857658675313,-3.59772706031799,3.5880388072133,2018-06-09 05:30:00,2018
"7645",9.41430958230908,-5.84021806716919,3.57409151513989,2018-06-09 06:00:00,2018
"7646",12.6904354262037,-9.13026142120361,3.56017400500009,2018-06-09 06:30:00,2018
"7647",18.5384203813333,-14.9921340942383,3.54628628709506,2018-06-09 07:00:00,2018
"7648",22.5135470844287,-18.98388671875,3.52966036567869,2018-06-09 07:30:00,2018
"7649",22.8674884643725,-19.3516502380371,3.51583822633544,2018-06-09 08:00:00,2018
"7650",21.0042404711722,-17.4966812133789,3.50755925779326,2018-06-09 08:30:00,2018
"7651",18.1672015991382,-14.6513633728027,3.51583822633544,2018-06-09 09:00:00,2018
"7652",18.4494955608913,-14.9281320571899,3.52136350370131,2018-06-09 09:30:00,2018
